1	0	0	
2	1	0	
3	2	0	
4	3	0	
5	4	0	
6	5	0	
7	6	0	
8	7	0	
9	8	0	
10	9	0	
11	10	0	
12	11	0.15749	
13	12	0.31498	
14	13	0.47247	
15	14	0.62996	
16	15	0.78745	
17	16	0.94494	
18	17	1.10243	
19	18	1.25992	
20	19	1.41741	
21	20	1.5749	
22	21	1.73239	
23	22	1.88988	
24	23	2.04737	
25	24	2.20486	
26	25	2.36235	
27	26	2.51984	
28	27	2.67733	
29	28	2.83482	
30	29	2.99231	
31	30	3.1498	
32	31	3.30729	
33	32	3.46478	
34	33	3.62227	
35	34	3.77976	
36	35	3.93725	
37	36	4.09474	
38	37	4.25223	
39	38	4.40972	
40	39	4.56721	
41	40	4.7247	
42	0	1	
43	1	1	
44	2	1	
45	3	1	
46	4	1	
47	5	1	
48	6	1	
49	7	1	
50	8	1	
51	9	1	
52	10	1	
53	11	1.15224	
54	12	1.30448	
55	13	1.45672	
56	14	1.60896	
57	15	1.7612	
58	16	1.91344	
59	17	2.06568	
60	18	2.21792	
61	19	2.37016	
62	20	2.5224	
63	21	2.67464	
64	22	2.82688	
65	23	2.97912	
66	24	3.13136	
67	25	3.28361	
68	26	3.43585	
69	27	3.58809	
70	28	3.74033	
71	29	3.89257	
72	30	4.04481	
73	31	4.19705	
74	32	4.34929	
75	33	4.50153	
76	34	4.65377	
77	35	4.80601	
78	36	4.95825	
79	37	5.11049	
80	38	5.26273	
81	39	5.41497	
82	40	5.56721	
83	0	2	
84	1	2	
85	2	2	
86	3	2	
87	4	2	
88	5	2	
89	6	2	
90	7	2	
91	8	2	
92	9	2	
93	10	2	
94	11	2.14699	
95	12	2.29398	
96	13	2.44097	
97	14	2.58796	
98	15	2.73495	
99	16	2.88194	
100	17	3.02893	
101	18	3.17593	
102	19	3.32292	
103	20	3.46991	
104	21	3.6169	
105	22	3.76389	
106	23	3.91088	
107	24	4.05787	
108	25	4.20486	
109	26	4.35185	
110	27	4.49884	
111	28	4.64583	
112	29	4.79282	
113	30	4.93981	
114	31	5.0868	
115	32	5.23379	
116	33	5.38079	
117	34	5.52778	
118	35	5.67477	
119	36	5.82176	
120	37	5.96875	
121	38	6.11574	
122	39	6.26273	
123	40	6.40972	
124	0	3	
125	1	3	
126	2	3	
127	3	3	
128	4	3	
129	5	3	
130	6	3	
131	7	3	
132	8	3	
133	9	3	
134	10	3	
135	11	3.14174	
136	12	3.28348	
137	13	3.42522	
138	14	3.56696	
139	15	3.70871	
140	16	3.85045	
141	17	3.99219	
142	18	4.13393	
143	19	4.27567	
144	20	4.41741	
145	21	4.55915	
146	22	4.70089	
147	23	4.84263	
148	24	4.98437	
149	25	5.12612	
150	26	5.26786	
151	27	5.4096	
152	28	5.55134	
153	29	5.69308	
154	30	5.83482	
155	31	5.97656	
156	32	6.1183	
157	33	6.26004	
158	34	6.40178	
159	35	6.54353	
160	36	6.68527	
161	37	6.82701	
162	38	6.96875	
163	39	7.11049	
164	40	7.25223	
165	0	4	
166	1	4	
167	2	4	
168	3	4	
169	4	4	
170	5	4	
171	6	4	
172	7	4	
173	8	4	
174	9	4	
175	10	4	
176	11	4.13649	
177	12	4.27298	
178	13	4.40947	
179	14	4.54597	
180	15	4.68246	
181	16	4.81895	
182	17	4.95544	
183	18	5.09193	
184	19	5.22842	
185	20	5.36491	
186	21	5.5014	
187	22	5.6379	
188	23	5.77439	
189	24	5.91088	
190	25	6.04737	
191	26	6.18386	
192	27	6.32035	
193	28	6.45684	
194	29	6.59334	
195	30	6.72983	
196	31	6.86632	
197	32	7.00281	
198	33	7.1393	
199	34	7.27579	
200	35	7.41228	
201	36	7.54877	
202	37	7.68527	
203	38	7.82176	
204	39	7.95825	
205	40	8.09474	
206	0	5	
207	1	5	
208	2	5	
209	3	5	
210	4	5	
211	5	5	
212	6	5	
213	7	5	
214	8	5	
215	9	5	
216	10	5	
217	11	5.13124	
218	12	5.26248	
219	13	5.39373	
220	14	5.52497	
221	15	5.65621	
222	16	5.78745	
223	17	5.91869	
224	18	6.04993	
225	19	6.18118	
226	20	6.31242	
227	21	6.44366	
228	22	6.5749	
229	23	6.70614	
230	24	6.83738	
231	25	6.96863	
232	26	7.09987	
233	27	7.23111	
234	28	7.36235	
235	29	7.49359	
236	30	7.62483	
237	31	7.75608	
238	32	7.88732	
239	33	8.01856	
240	34	8.1498	
241	35	8.28104	
242	36	8.41228	
243	37	8.54353	
244	38	8.67477	
245	39	8.80601	
246	40	8.93725	
247	0	6	
248	1	6	
249	2	6	
250	3	6	
251	4	6	
252	5	6	
253	6	6	
254	7	6	
255	8	6	
256	9	6	
257	10	6	
258	11	6.12599	
259	12	6.25198	
260	13	6.37798	
261	14	6.50397	
262	15	6.62996	
263	16	6.75595	
264	17	6.88194	
265	18	7.00794	
266	19	7.13393	
267	20	7.25992	
268	21	7.38591	
269	22	7.5119	
270	23	7.6379	
271	24	7.76389	
272	25	7.88988	
273	26	8.01587	
274	27	8.14186	
275	28	8.26786	
276	29	8.39385	
277	30	8.51984	
278	31	8.64583	
279	32	8.77182	
280	33	8.89782	
281	34	9.02381	
282	35	9.1498	
283	36	9.27579	
284	37	9.40178	
285	38	9.52778	
286	39	9.65377	
287	40	9.77976	
288	0	7	
289	1	7	
290	2	7	
291	3	7	
292	4	7	
293	5	7	
294	6	7	
295	7	7	
296	8	7	
297	9	7	
298	10	7	
299	11	7.12074	
300	12	7.24148	
301	13	7.36223	
302	14	7.48297	
303	15	7.60371	
304	16	7.72445	
305	17	7.8452	
306	18	7.96594	
307	19	8.08668	
308	20	8.20742	
309	21	8.32817	
