TITLE = Flow
VARIABLES = xc, yc, h, u, v
Zone T = Omega I = 41 J = 41
0.00000e+00	0.00000e+00	9.93770e+00	3.98956e-02	1.61405e-09
5.00000e+00	0.00000e+00	9.92162e+00	4.04919e-02	2.40999e-09
1.00000e+01	0.00000e+00	9.87720e+00	6.33577e-02	6.45207e-09
1.50000e+01	0.00000e+00	9.80511e+00	1.00665e-01	1.64185e-08
2.00000e+01	0.00000e+00	9.70984e+00	1.50221e-01	3.93823e-08
2.50000e+01	0.00000e+00	9.58933e+00	2.13224e-01	9.10880e-08
3.00000e+01	0.00000e+00	9.43864e+00	2.92491e-01	2.05001e-07
3.50000e+01	0.00000e+00	9.25475e+00	3.90037e-01	4.49611e-07
4.00000e+01	0.00000e+00	9.03792e+00	5.06395e-01	9.07922e-07
4.50000e+01	0.00000e+00	8.79210e+00	6.41450e-01	2.01233e-06
5.00000e+01	0.00000e+00	8.52888e+00	7.88762e-01	4.11819e-06
5.50000e+01	0.00000e+00	8.26869e+00	9.33725e-01	7.41577e-06
6.00000e+01	0.00000e+00	8.02982e+00	1.06739e+00	1.25195e-05
6.50000e+01	0.00000e+00	7.81919e+00	1.18981e+00	2.00149e-05
7.00000e+01	0.00000e+00	7.63506e+00	1.29990e+00	2.90553e-05
7.50000e+01	0.00000e+00	7.47351e+00	1.39327e+00	3.66489e-05
8.00000e+01	0.00000e+00	7.34046e+00	1.47060e+00	3.93356e-05
8.50000e+01	0.00000e+00	7.24671e+00	1.53812e+00	3.40348e-05
9.00000e+01	0.00000e+00	7.15295e+00	1.57772e+00	1.88596e-05
9.50000e+01	0.00000e+00	6.66605e+00	1.44051e+00	-1.72528e-05
1.00000e+02	0.00000e+00	5.77692e+00	6.57785e-01	-2.38589e-04
1.05000e+02	0.00000e+00	5.15882e+00	9.91140e-03	-3.06267e-04
1.10000e+02	0.00000e+00	5.00045e+00	3.16713e-05	-1.72090e-04
1.15000e+02	0.00000e+00	5.00036e+00	4.83095e-05	-1.44023e-04
1.20000e+02	0.00000e+00	5.00024e+00	4.83339e-05	-1.02017e-04
1.25000e+02	0.00000e+00	5.00014e+00	3.42568e-05	-6.60762e-05
1.30000e+02	0.00000e+00	5.00007e+00	1.90832e-05	-3.81406e-05
1.35000e+02	0.00000e+00	5.00003e+00	8.67776e-06	-1.77957e-05
1.40000e+02	0.00000e+00	5.00001e+00	3.50101e-06	-6.50236e-06
1.45000e+02	0.00000e+00	5.00000e+00	1.29443e-06	-1.93186e-06
1.50000e+02	0.00000e+00	5.00000e+00	3.91786e-07	-4.66213e-07
1.55000e+02	0.00000e+00	5.00000e+00	1.05932e-07	-1.20694e-07
1.60000e+02	0.00000e+00	5.00000e+00	2.66562e-08	-2.89335e-08
